timestamp,P_grid_mw,P_flex_exec_mw,P_IT_load_mw,P_HVAC_load_mw,P_total_dc_load_mw,Queue_mwh_end,SoC_ESD_mwh_end,SoC_Z1_mwh_end,SoC_Z2_mwh_end,SoC_Z3_mwh_end,SoC_Z4_mwh_end,P_ESD_c_mw,P_ESD_d_mw,P_Z_c_total_mw,P_Z_d_total_mw,grid_cost_eur,delay_penalty_eur,total_cost_eur,price_eur_per_mwh,cop
2025-02-02 08:00:00,6.1051129497185155,1.596159323,5.320531076,0.7845818737185152,6.1051129497185155,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,0.0,0.0,784.2628095208405,0.0,784.2628095208405,128.46,6.781358650032806
2025-02-02 09:00:00,6.980353681289641,1.823762182,6.079207274000001,0.9011464072896403,6.980353681289641,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,0.0,0.0,885.7370786188425,0.0,885.7370786188425,126.89,6.746081685310502
2025-02-02 10:00:00,6.117649975219539,1.598349593,5.327831977000001,0.7898179982195386,6.117649975219539,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,0.0,0.0,825.5768641558767,0.0,825.5768641558767,134.95,6.745645185359617
2025-02-02 11:00:00,7.193328875510796,1.876450139,6.254833796,0.9384950795107962,7.193328875510796,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,0.0,0.0,975.8469952517945,0.0,975.8469952517945,135.66,6.664748630605948
2025-02-02 12:00:00,6.572773491555359,1.719016315,5.730054384,0.8427191075553586,6.572773491555358,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,0.0,0.0,905.3338207268351,0.0,905.3338207268351,137.74,6.799483164232858
2025-02-02 13:00:00,7.676445628831685,2.003944939,6.679816464,0.9966291648316848,7.676445628831685,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1071.6318097849032,0.0,1071.6318097849032,139.6,6.702409180578332
2025-02-02 14:00:00,10.085102024681078,1.98375755,6.612525166,0.9725768586810781,7.5851020246810785,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1334.9649550070344,0.0,1334.9649550070344,132.37,6.798974401845543
2025-02-02 15:00:00,10.273718202666245,2.030272241,6.767574136,1.0061440666662453,7.773718202666245,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1503.0449730500718,0.0,1503.0449730500718,146.3,6.726247622195556
2025-02-02 16:00:00,7.3839682346425395,1.818448012,6.061493374,0.8826480843979845,6.944141458397985,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,0.4398267762445538,0.0,1205.5804936700874,0.0,1205.5804936700874,163.27,6.867395376645812
2025-02-02 17:00:00,0.3969436655607099,0.0,4.358896755,0.6317969105607093,4.990693665560709,1.868098609,11.789473684210527,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.59375,72.31519699185014,18.68098609,90.99618308185015,182.18,6.899205555043869
2025-02-02 18:00:00,1.0607909133707238,0.0,4.427183081,0.6336078323707236,5.060790913370724,3.765462786,7.578947368421054,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,188.56619276077987,37.65462786,226.22082062077988,177.76,6.987260660012892
2025-02-02 19:00:00,1.2181064220307998,0.0,4.061569842,0.5565365800308011,4.618106422030801,5.506135575,4.0,1.0,4.0,4.0,4.0,0.0,3.4000000000000017,0.0,0.0,199.9765313047964,55.061355750000004,255.03788705479639,164.17,7.297938693940325
2025-02-02 20:00:00,11.391653853035958,6.107939804,10.0,1.3916538530359563,11.391653853035956,1.0662215690000005,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,1660.333549079991,10.662215690000005,1670.995764769991,145.75,7.185694904077292
2025-02-02 21:00:00,4.320775225171969,0.0,3.800093321,0.5206819041719698,4.320775225171969,2.6948329920000003,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,617.8708571995916,26.948329920000003,644.8191871195916,143.0,7.298301113504634
2025-02-02 22:00:00,9.035033536775366,4.271294778000001,7.949705612000001,1.0853279247753647,9.035033536775366,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1203.376116763111,0.0,1203.376116763111,133.19,7.32470383423092
2025-02-02 23:00:00,6.154702353550459,1.628753399,5.429177996,0.725524357550458,6.154702353550458,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,801.5884345264118,0.0,801.5884345264118,130.24,7.483109201640302
2025-02-03 00:00:00,6.530449116296809,1.733053161,5.7768438699999995,0.7536052462968097,6.5304491162968095,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,843.0156764227551,0.0,843.0156764227551,129.09,7.66560994418127
2025-02-03 01:00:00,8.364999827180895,2.045282884,6.817609614,0.9158112658124724,7.733420879812472,0.0,4.600000000000001,1.0,4.0,4.0,4.0,0.6315789473684226,0.0,0.0,0.0,1055.4956781936855,0.0,1055.4956781936855,126.18,7.444339099663379
2025-02-03 02:00:00,12.142484807423264,1.619157548,5.397191827,0.7452929804232646,6.142484807423265,0.0,10.3,1.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1471.1834592674027,0.0,1471.1834592674027,121.16,7.241704898300321
2025-02-03 03:00:00,15.661563902711002,1.716406753,5.721355843,0.7823133228688941,6.503669165868894,0.0,16.0,1.0,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,1884.3993687741877,0.0,1884.3993687741877,120.32,7.313381577113736
2025-02-03 04:00:00,9.617804866882924,1.69940907,5.664696899,0.79521323104082,6.45991013004082,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,3.1578947368421053,0.0,1216.3637815146833,0.0,1216.3637815146833,126.47,7.123494275347664
2025-02-03 05:00:00,8.829080452408212,1.669301616,5.564338721,0.7647417314082117,6.329080452408212,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1230.2440702385602,0.0,1230.2440702385602,139.34,7.276101842583782
2025-02-03 06:00:00,8.825592831087588,1.662527189,5.541757296,0.7838355350875887,6.325592831087588,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,2.5,0.0,1269.6497846802606,0.0,1269.6497846802606,143.86,7.0700511113989535
2025-02-03 07:00:00,0.0,0.0,3.910118189,0.5633425692820423,4.473460758282042,1.675764938,11.789473684210527,1.126620254439956,4.0,4.0,4.0,0.0,4.0,0.0,0.4734607582820418,0.0,16.75764938,16.75764938,195.08,6.94092440765357
2025-02-03 08:00:00,0.7900363984415302,0.0,4.272082,0.6382436401594876,4.9103256401594875,3.506657224,7.578947368421054,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.12028924171795816,152.01090342413482,35.06657224,187.07747566413482,192.41,6.693497171287865
2025-02-03 09:00:00,1.0987043210071668,0.0,3.914395527,0.5843087940071684,4.498704321007168,5.184255307,4.0,1.0,4.0,4.0,4.0,0.0,3.4000000000000017,0.0,0.0,171.5626797252691,51.84255307,223.40523279526911,156.15,6.699189824194187
2025-02-03 10:00:00,8.271235921632735,2.934640454000001,7.175892193000001,1.095343728632734,8.271235921632735,4.067294169999999,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,1145.566175146134,40.672941699999996,1186.2391168461338,138.5,6.5512697114332585
2025-02-03 11:00:00,12.138797965489902,5.847105919,10.0,1.5072190181214784,11.507219018121479,0.0,4.600000000000001,1.0,4.0,4.0,4.0,0.6315789473684226,0.0,0.0,0.0,1516.864193767618,0.0,1516.864193767618,124.96,6.63473581461538
2025-02-03 12:00:00,6.567441030750948,1.712632345,5.708774484,0.8586665467509489,6.567441030750949,0.0,4.600000000000001,1.0,4.0,4.0,4.0,-0.0,0.0,0.0,0.0,828.6797092601547,0.0,828.6797092601547,126.18,6.648418417604659
2025-02-03 13:00:00,16.816367768903923,1.998233859,6.66077953,0.9976935020618172,7.658473032061817,0.0,10.3,1.625,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,2011.7420761939763,0.0,2011.7420761939763,119.63,6.676178121071192
2025-02-03 14:00:00,15.568404595674494,1.844315628,6.147718759,0.9206858366744937,7.068404595674494,0.0,16.0,1.625,4.0,4.0,4.0,6.0,0.0,2.5,0.0,1916.9376578654003,0.0,1916.9376578654003,123.13,6.6773252222554955
2025-02-03 15:00:00,9.702581540341097,1.886604403,6.288681344,0.9139001963410963,7.202581540341096,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1370.2955909423729,0.0,1370.2955909423729,141.23,6.88114672606205
2025-02-03 16:00:00,3.525109639823593,1.81071184,6.035706134,0.8894035058235934,6.925109639823593,0.0,12.421052631578947,1.625,4.0,4.0,4.0,0.0,3.400000000000001,0.0,0.0,583.8286585475835,0.0,583.8286585475835,165.62,6.786240547152889
2025-02-03 17:00:00,0.34923766475679763,0.0,4.319665396,0.6233222687567969,4.942987664756798,1.85128517,8.210526315789473,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.59375,62.76848548673924,18.5128517,81.28133718673924,179.73,6.930067498816434
2025-02-03 18:00:00,0.8190667658246973,0.0,4.22277412,0.5962926458246969,4.819066765824697,3.661045507,4.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,139.8638409322253,36.61045507,176.4742960022253,170.76,7.081714238081425
2025-02-03 19:00:00,6.2226952036081595,1.4453589669999998,5.468199493,0.7544957106081592,6.2226952036081595,3.9397610510000005,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,933.5287344452962,39.39761051000001,972.9263449552963,150.02,7.247489172062188
2025-02-03 20:00:00,11.369748566860011,5.757832736,10.0,1.3697485668600127,11.369748566860013,8.881784197001252e-16,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1533.6653841837467,8.881784197001252e-15,1533.6653841837467,134.89,7.300609938161004
2025-02-03 21:00:00,4.557203200245619,0.0,4.016672788,0.5405304122456183,4.557203200245619,1.721431195000001,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,628.0281730258487,17.21431195000001,645.2424849758487,137.81,7.43098389471343
2025-02-03 22:00:00,8.414435691088427,3.4244258060000012,7.3980798970000015,1.0163557940884251,8.414435691088427,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1051.6361726722316,0.0,1051.6361726722316,124.98,7.279025652267155
2025-02-03 23:00:00,6.338562721657904,1.679423712,5.598079039,0.7404836826579031,6.338562721657903,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,762.0853960249298,0.0,762.0853960249298,120.23,7.560030247940336
2025-02-04 00:00:00,7.10724904181545,1.880999158,6.269997192,0.8372518498154499,7.10724904181545,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,842.5643739072216,0.0,842.5643739072216,118.55,7.48878272813856
2025-02-04 01:00:00,6.796972625965573,1.797027611,5.990092036,0.8068805899655739,6.796972625965574,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,807.3444085121907,0.0,807.3444085121907,118.78,7.423765189661548
2025-02-04 02:00:00,6.83404739285256,1.641942043,5.473140143,0.7293283024841372,6.202468445484137,0.0,4.600000000000001,1.0,4.0,4.0,4.0,0.6315789473684226,0.0,0.0,0.0,776.757826671622,0.0,776.757826671622,113.66,7.50435726182317
2025-02-04 03:00:00,11.526648999804348,1.461819014,4.872730046,0.6539189538043478,5.5266489998043475,0.0,10.3,1.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1294.4426826780282,0.0,1294.4426826780282,112.3,7.4515809912705455
2025-02-04 04:00:00,14.634712688162006,1.446812823,4.82270941,0.6541085413199011,5.476817951319901,0.0,16.0,1.0,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,1554.4991817365683,0.0,1554.4991817365683,106.22,7.372949755813362
2025-02-04 05:00:00,8.671421966143603,1.451444263,4.838147544,0.6753796853014985,5.5135272293014985,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,3.1578947368421053,0.0,998.9478104997431,0.0,998.9478104997431,115.2,7.163596491416804
2025-02-04 06:00:00,7.8767509617022915,1.495765303,4.985884343,0.6852960069192152,5.671180349919216,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,2.205570611783077,0.0,1035.6352164446173,0.0,1035.6352164446173,131.48,7.275519326917298
2025-02-04 07:00:00,0.12421792648108718,0.0,3.815347024,0.5393752597159557,4.354722283715955,1.635148725,11.789473684210527,1.3823638344896123,4.0,4.0,4.0,0.0,4.0,0.0,0.2305043572348682,19.353152945753383,16.35148725,35.704640195753385,155.8,7.073641134391718
2025-02-04 08:00:00,0.0,0.0,3.814597989,0.5486476537651317,4.363245642765132,3.2699764350000002,7.578947368421054,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.3632456427651317,0.0,32.69976435,32.69976435,158.26,6.952728154074957
2025-02-04 09:00:00,0.8285969898659489,0.0,3.682114963,0.5464820268659513,4.2285969898659514,4.848025705,4.0,1.0,4.0,4.0,4.0,0.0,3.4000000000000017,0.0,0.0,115.92071888224625,48.480257050000006,164.40097593224624,139.9,6.737851899936685
2025-02-04 10:00:00,11.51845229864561,6.235651796,10.0,1.5184522986456093,11.51845229864561,0.22566599600000092,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1394.1934662280646,2.2566599600000092,1396.4501261880646,121.04,6.58565304219273
2025-02-04 11:00:00,12.194397184331113,1.7793327170000008,5.404555067,0.7898421173311116,6.1943971843311125,0.0,9.7,1.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1458.9376791333743,0.0,1458.9376791333743,119.64,6.8425764445963875
2025-02-04 12:00:00,15.332092393474053,1.611975789,5.37325263,0.8009450266319468,6.1741976566319465,0.0,15.399999999999999,1.0,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,1805.8138421033739,0.0,1805.8138421033739,117.78,6.708640982009788
2025-02-04 13:00:00,10.423210573496284,1.732633437,5.775444789,0.858292100285755,6.633736889285755,0.0,16.0,1.625,4.0,4.0,4.0,0.6315789473684226,0.0,3.1578947368421053,0.0,1255.3714814718924,0.0,1255.3714814718924,120.44,6.728996791508573
2025-02-04 14:00:00,8.722565458419526,1.629765223,5.432550744,0.7900147144195264,6.222565458419527,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1082.383147735279,0.0,1082.383147735279,124.09,6.876518430408777
2025-02-04 15:00:00,9.129610130657376,1.736485592,5.788285306000001,0.841324824657375,6.629610130657376,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1177.2632263482685,0.0,1177.2632263482685,128.95,6.8799649509418055
2025-02-04 16:00:00,6.500714677957767,1.601211683,5.337372276,0.7673678330416266,6.104740109041627,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,0.3959745689161399,0.0,940.5884067537093,0.0,940.5884067537093,144.69,6.9554287346710675
2025-02-04 17:00:00,0.0,0.0,3.768118795,0.5367812922444519,4.304900087244452,1.614908055,11.789473684210527,1.3040525397426825,4.0,4.0,4.0,0.0,4.0,0.0,0.3049000872444516,0.0,16.14908055,16.14908055,168.69,7.019840015743295
2025-02-04 18:00:00,0.35736704844681627,0.0,4.070375684,0.575841277202365,4.646216961202365,3.359354777,7.578947368421054,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.28884991275554844,59.61239735141342,33.59354777,93.20594512141342,166.81,7.068572270079848
2025-02-04 19:00:00,0.9364498183386334,0.0,3.791532718,0.5449171003386352,4.336449818338635,4.984297371,4.0,1.0,4.0,4.0,4.0,0.0,3.4000000000000017,0.0,0.0,136.97451492839193,49.84297371,186.81748863839192,146.27,6.957999144537356
2025-02-04 20:00:00,11.367632237924264,6.480695731,9.972291904,1.3953403339242632,11.367632237924264,0.0,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,1519.9661065328535,0.0,1519.9661065328535,133.71,7.14685275093702
2025-02-04 21:00:00,6.310949234656194,1.663728883,5.545762944,0.7651862906561934,6.310949234656193,0.0,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,827.7441016175064,0.0,827.7441016175064,131.16,7.2475984106356295
2025-02-04 22:00:00,5.810728881792592,1.539055706,5.130185687,0.6805431947925918,5.810728881792592,0.0,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,719.8330938764663,0.0,719.8330938764663,123.88,7.538368947416364
2025-02-04 23:00:00,5.988926602668396,1.584371453,5.281238176,0.7076884266683965,5.988926602668396,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,700.2851876500156,0.0,700.2851876500156,116.93,7.462660087381426
2025-02-05 00:00:00,6.491110661566141,1.71662601,5.722086699,0.7690239625661421,6.491110661566142,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,732.4569270511234,0.0,732.4569270511234,112.84,7.440713134485527
2025-02-05 01:00:00,7.000380829994231,1.680774668,5.602582227,0.7662196556258088,6.368801882625809,0.0,4.600000000000001,1.0,4.0,4.0,4.0,0.6315789473684226,0.0,0.0,0.0,761.8514457282722,0.0,761.8514457282722,108.83,7.31197925537958
2025-02-05 02:00:00,15.851355689377936,1.772700716,5.909002386,0.7844585665358317,6.6934609525358315,0.0,10.3,1.625,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,1699.8993841288898,0.0,1699.8993841288898,107.24,7.532586981737161
2025-02-05 03:00:00,15.980991992290924,1.975274709,6.584249031,0.8967429612909248,7.4809919922909245,0.0,16.0,1.625,4.0,4.0,4.0,6.0,0.0,2.5,0.0,1738.2524990014838,0.0,1738.2524990014838,108.77,7.342403916414921
2025-02-05 04:00:00,9.163471093691316,1.755649538,5.852165127,0.811305966691316,6.663471093691316,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1040.420507977712,0.0,1040.420507977712,113.54,7.213265238102975
2025-02-05 05:00:00,9.025110454494197,1.723026737,5.743422456999999,0.7816879974941965,6.525110454494196,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1184.6359982569081,0.0,1184.6359982569081,131.26,7.3474614877179825
2025-02-05 06:00:00,3.4917782971391342,1.814232262,6.047440872,0.8443374251391347,6.891778297139135,0.0,12.421052631578947,1.625,4.0,4.0,4.0,0.0,3.400000000000001,0.0,0.0,516.0499145341926,0.0,516.0499145341926,147.79,7.162350846882653
2025-02-05 07:00:00,0.0,0.08888381367746798,4.019162646677468,0.5745873533225317,4.593749999999999,1.5955214003225322,8.210526315789473,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.59375,0.0,15.955214003225322,15.955214003225322,174.74,6.994867922930773
2025-02-05 08:00:00,0.5713989931829291,0.0,3.99228073,0.5791182631829284,4.571398993182928,3.3064988563225324,4.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,92.17237159033829,33.06498856322533,125.23736015356361,161.31,6.89372272264006
2025-02-05 09:00:00,4.2732805306124355,0.0,3.725056034,0.5482244966124357,4.2732805306124355,4.902951442322532,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,629.0696269114567,49.02951442322532,678.099141334682,147.21,6.7947639279486785
2025-02-05 10:00:00,11.465432467151285,6.37880313,10.0,1.4654324671512862,11.465432467151286,0.07608982832253286,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1523.2973575857197,0.7608982832253286,1524.058255868945,132.86,6.823924148097666
2025-02-05 11:00:00,12.921508113887276,1.855210741322533,6.006492871322533,0.9150152425647416,6.921508113887275,0.0,9.7,1.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1625.5257207270192,0.0,1625.5257207270192,125.8,6.564363730692219
2025-02-05 12:00:00,15.822635033347003,1.732141499,5.773804998,0.8909352985048986,6.664740296504899,0.0,15.399999999999999,1.0,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,1939.6968287380091,0.0,1939.6968287380091,122.59,6.480610890251144
2025-02-05 13:00:00,10.934338388131586,1.862961549,6.209871829000001,0.9349928749210573,7.144864703921058,0.0,16.0,1.625,4.0,4.0,4.0,0.6315789473684226,0.0,3.1578947368421053,0.0,1397.845819538742,0.0,1397.845819538742,127.84,6.641624760535537
2025-02-05 14:00:00,9.382338340038206,1.799576343,5.99858781,0.8837505300382058,6.882338340038206,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1317.5617730915653,0.0,1317.5617730915653,140.43,6.787648330735001
2025-02-05 15:00:00,9.893436982016212,1.930386622,6.434622074,0.9588149080162128,7.393436982016213,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1456.7096612320672,0.0,1456.7096612320672,147.24,6.711015880336308
2025-02-05 16:00:00,9.319758918191107,1.940411963,6.468039876,0.9278250780726667,7.395864954072667,0.0,16.0,1.625,4.0,4.0,4.0,0.0,0.0,1.9238939641184414,0.0,1561.712001921284,0.0,1561.712001921284,167.57,6.971184578709379
2025-02-05 17:00:00,0.6419031691989527,0.0,4.593439146,0.6422140231989529,5.235653169198953,1.968616777,11.789473684210527,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.59375,123.78460714832605,19.68616777,143.47077491832604,192.84,7.152505208652206
2025-02-05 18:00:00,1.0944111334179407,0.0,4.472356904,0.6220542294179403,5.09441113341794,3.885341165,7.578947368421054,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,210.3458198429282,38.85341165,249.1992314929282,192.2,7.1896575772578695
2025-02-05 19:00:00,2.0210185547105097,0.0,4.754134148,0.6668844067105107,5.421018554710511,5.922827227999999,4.0,1.0,4.0,4.0,4.0,0.0,3.4000000000000017,0.0,0.0,344.1592496816527,59.22827227999999,403.3875219616527,170.29,7.128872860366238
2025-02-05 20:00:00,6.195632229895617,0.610960264,5.436550478,0.7590817518956163,6.195632229895616,7.379977055999999,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,965.1555887731392,73.79977055999998,1038.9553593331393,155.78,7.162009183363423
2025-02-05 21:00:00,11.359970627690231,5.548655037,10.0,1.3599706276902332,11.359970627690233,3.7390412889999993,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,1643.106151589115,37.39041288999999,1680.496564479115,144.64,7.35309998347828
2025-02-05 22:00:00,11.317208545832782,5.617328901999999,10.0,1.3172085458327822,11.317208545832782,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1523.409442354551,0.0,1523.409442354551,134.61,7.591812269694677
2025-02-05 23:00:00,8.032383896194121,2.126160958,7.087203193,0.9451807031941213,8.032383896194121,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1091.1190284590093,0.0,1091.1190284590093,135.84,7.498252100418124
2025-02-06 00:00:00,7.9176536538406665,2.095548222,6.985160741,0.932492912840666,7.917653653840666,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1062.8658264915712,0.0,1062.8658264915712,134.24,7.4908459301004315
2025-02-06 01:00:00,8.300548121188257,2.197177303,7.323924344,0.9766237771882568,8.300548121188257,0.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1081.8934421156773,0.0,1081.8934421156773,130.34,7.499227967893535
2025-02-06 02:00:00,7.273615481088147,1.75393279,5.8464426330000006,0.7955939007197222,6.642036533719723,0.0,4.600000000000001,1.0,4.0,4.0,4.0,0.6315789473684226,0.0,0.0,0.0,923.3854853241402,0.0,923.3854853241402,126.95,7.348526211313464
2025-02-06 03:00:00,13.754652335240747,2.050243901,6.834146338,0.9205059972407473,7.754652335240747,0.0,10.3,1.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1726.4839611194186,0.0,1726.4839611194186,125.52,7.424336569762305
2025-02-06 04:00:00,17.80308541346866,2.281001667,7.60333889,1.0418517866265558,8.645190676626555,0.0,16.0,1.0,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,2183.0143333995275,0.0,2183.0143333995275,122.62,7.297908385432717
2025-02-06 05:00:00,11.757287525933176,2.263358746,7.544529152000001,1.0548636370910698,8.59939278909107,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,3.1578947368421053,0.0,1644.1390876264954,0.0,1644.1390876264954,139.84,7.1521369082406405
2025-02-06 06:00:00,5.883867977115765,2.072070067,6.906900222999999,0.9898428160233921,7.8967430390233915,0.0,12.421052631578947,1.625,4.0,4.0,4.0,0.0,3.400000000000001,1.3871249380923738,0.0,971.6619577408973,0.0,971.6619577408973,165.14,6.9777747650358
2025-02-06 07:00:00,1.2518802566283673,0.0,5.12499718,0.7206330766283674,5.845630256628367,2.196427363,8.210526315789473,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.59375,246.1321772557033,21.96427363,268.0964508857033,196.61,7.111798425876275
2025-02-06 08:00:00,2.1218757315640193,0.0,5.352141668,0.7697340635640195,6.121875731564019,4.490202363,4.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,377.8848490342362,44.90202363,422.78687266423617,178.09,6.953234787633712
2025-02-06 09:00:00,6.078585097330295,0.004419062000001084,5.302226976000001,0.7763581213302948,6.078585097330295,6.756272406999998,4.0,1.0,4.0,4.0,4.0,0.0,-0.0,0.0,0.0,972.5736155728473,67.56272406999999,1040.1363396428474,160.0,6.829614877879553
2025-02-06 10:00:00,11.520140608871209,4.385168514,10.0,1.5201406088712095,11.520140608871209,4.7774602439999985,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1607.0596149375338,47.77460243999998,1654.8342173775338,139.5,6.578338833685633
2025-02-06 11:00:00,12.166450918057652,4.918178166,10.0,1.5348719706892289,11.53487197068923,2.0372057209999985,4.600000000000001,1.0,4.0,4.0,4.0,0.6315789473684226,0.0,0.0,0.0,1553.412453217601,20.372057209999987,1573.7845104276012,127.68,6.515201392015475
2025-02-06 12:00:00,20.687687227696347,4.426044004999999,10.0,1.5297924908542422,11.529792490854241,0.0,10.3,1.625,4.0,4.0,4.0,6.0,0.0,3.1578947368421053,0.0,2576.4445673373034,0.0,2576.4445673373034,124.54,6.536834282939878
2025-02-06 13:00:00,17.8906658583567,2.450681217,8.16893739,1.221728468356702,9.390665858356702,0.0,16.0,1.625,4.0,4.0,4.0,6.0,0.0,2.5,0.0,2235.9754189774208,0.0,2235.9754189774208,124.98,6.686377211941137
2025-02-06 14:00:00,11.560660356795683,2.37419511,7.913983698999999,1.1466766577956828,9.060660356795681,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1519.8800171079286,0.0,1519.8800171079286,131.47,6.901669834470573
2025-02-06 15:00:00,10.798178524402159,2.164696003,7.215653344,1.082525180402159,8.298178524402159,0.0,16.0,1.625,4.0,4.0,4.0,-0.0,0.0,2.5,0.0,1540.468148291212,0.0,1540.468148291212,142.66,6.665575521596069
2025-02-06 16:00:00,4.653947030084482,2.111870344,7.039567814,1.0143792160844831,8.053947030084483,0.0,12.421052631578947,1.625,4.0,4.0,4.0,0.0,3.400000000000001,0.0,0.0,749.2854718436016,0.0,749.2854718436016,161.0,6.939779228889194
2025-02-06 17:00:00,0.6974523685215566,0.0,4.624457994,0.6667443745215564,5.291202368521557,1.981910569,8.210526315789473,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.59375,120.63136165948843,19.81910569,140.45046734948843,172.96,6.935878532636179
2025-02-06 18:00:00,1.3648627288145425,0.0,4.69193864,0.6729240888145419,5.364862728814542,3.9927414150000002,4.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,225.83018710965422,39.927414150000004,265.7576012596542,165.46,6.972463488809805
