timestamp,price_eur_mwh,critical_load_mw,flexible_load_mw,shifted_flexible_load_mw,dc_total_load_mw,dc_room_temp_c,action,charged_mwh,discharged_mwh,battery_soc,grid_import_mwh,total_power_mw,cost_eur,cum_cost_eur
2025-07-07 22:00:00,92.87,5.533279128,2.37140534,2.27140534,7.804684468,30.119999999999997,idle,0.0,0.0,48.577191524999996,7.804684468,7.804684468,724.82104654316,2895580.487637119
2025-07-07 23:00:00,81.94,5.477655682,2.347566721,2.247566721,7.725222403,30.119999999999997,charge,19.0,0.0,96.07719152499999,26.725222403,26.725222403,2189.86472370182,2897770.352360821
2025-07-08 00:00:00,71.95,5.98969413,2.56701177,2.46701177,8.4567059,30.119999999999997,charge,1.505724470000004,0.0,99.8415027,9.962430370000003,9.962430370000003,716.7968651215002,2898487.1492259423
2025-07-08 01:00:00,65.99,5.410525864,2.318796799,2.2187967989999997,7.629322663,30.119999999999997,charge,0.0608373499999999,0.0,99.993596075,7.690160013,7.690160013,507.47365925786994,2898994.6228852
2025-07-08 02:00:00,65.66,5.353899447,2.294528334,2.1945283339999997,7.548427780999999,30.119999999999997,charge,0.002458069999995871,0.0,99.99974125,7.550885850999995,7.550885850999995,495.7911649766597,2899490.4140501767
2025-07-08 03:00:00,66.14,4.944202212,2.118943805,2.0189438049999997,6.963146017,30.119999999999997,charge,9.932000000389962e-05,0.0,99.99998955,6.963245337000004,6.963245337000004,460.54904658918025,2899950.963096766
2025-07-08 04:00:00,76.56,4.820123283,2.065767121,1.9657671209999998,6.785890404,30.119999999999997,charge,4.009999997833802e-06,0.0,99.999999575,6.785894413999998,6.785894413999998,519.5280763358398,2900470.4911731016
2025-07-08 05:00:00,105.06,4.77786014,2.047654346,1.9476543459999998,6.725514486,30.119999999999997,discharge,0.0,6.725514486,84.026902675,0.0,0.0,0.0,2900470.4911731016
2025-07-08 06:00:00,107.91,4.999885804,2.142808202,2.042808202,7.042694006,30.119999999999997,discharge,0.0,7.042694006,67.30050440000001,0.0,0.0,0.0,2900470.4911731016
2025-07-08 07:00:00,100.01,4.781167485,2.049071779,1.949071779,6.730239264,30.119999999999997,idle,0.0,0.0,67.30050440000001,6.730239264,6.730239264,673.09122879264,2901143.582401894
2025-07-08 08:00:00,87.82,3.982146831,1.706634356,1.6066343559999998,5.588781187,30.119999999999997,idle,0.0,0.0,67.30050440000001,5.588781187,5.588781187,490.80676384234,2901634.3891657363
